,No.,Time,Source,Destination,Protocol,Length,Info
8215,8519,22.882946968078613,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8216,8520,22.886239051818848,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8217,8521,22.89018702507019,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8218,8522,22.890199899673462,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8219,8523,22.89119601249695,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8220,8524,22.891796112060547,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8221,8525,22.894639015197754,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8222,8526,22.90015411376953,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8223,8527,22.90305805206299,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8224,8528,22.908648014068604,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8225,8529,22.91150403022766,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8226,8530,22.91622805595398,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8227,8531,22.916857957839966,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8228,8532,22.919934034347534,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8229,8533,22.925458908081055,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8230,8534,22.92837405204773,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8231,8535,22.933675050735474,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8232,8536,22.936748027801514,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8233,8537,22.937819004058838,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8234,8538,22.942147970199585,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8235,8539,22.944180011749268,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8236,8540,22.945120096206665,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8237,8541,22.94524097442627,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8238,8542,22.947227954864502,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8239,8543,22.949307918548584,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8240,8544,22.950609922409058,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8241,8545,22.953558921813965,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8242,8546,22.954302072525024,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8243,8547,22.955454111099243,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8244,8548,22.958842039108276,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8245,8549,22.961961030960083,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8246,8550,22.96752405166626,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8247,8551,22.97046399116516,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8248,8552,22.975830078125,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8249,8553,22.97878408432007,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8250,8554,22.98065710067749,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8251,8555,22.982693910598755,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8252,8556,22.984376907348633,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8253,8557,22.987241983413696,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8254,8558,22.98896098136902,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8255,8559,22.992777109146118,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8256,8560,22.995665073394775,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8257,8561,23.00120711326599,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8258,8562,23.002965927124023,192.168.1.80,239.255.255.250,UDP,217,
8259,8563,23.004077911376953,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8260,8564,23.005461931228638,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8261,8565,23.00929093360901,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8262,8566,23.00979495048523,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8263,8567,23.01245403289795,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8264,8568,23.013659954071045,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8265,8569,23.01795792579651,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8266,8570,23.02090811729431,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8267,8571,23.02653193473816,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8268,8572,23.031244039535522,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8269,8573,23.032160997390747,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8270,8574,23.03536295890808,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8271,8575,23.03775906562805,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8272,8576,23.043127059936523,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8273,8577,23.045412063598633,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8274,8578,23.045419931411743,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8275,8579,23.04615592956543,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8276,8580,23.051625967025757,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8277,8581,23.054306030273438,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8278,8582,23.054572105407715,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8279,8583,23.059880018234253,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8280,8584,23.063066005706787,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8281,8585,23.065671920776367,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8282,8586,23.068389892578125,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8283,8587,23.071492910385132,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8284,8588,23.072225093841553,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8285,8589,23.077047109603882,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8286,8590,23.079936981201172,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8287,8591,23.081986904144287,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8288,8592,23.083292961120605,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8289,8593,23.08530306816101,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8290,8594,23.088320016860962,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8291,8595,23.093740940093994,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8292,8596,23.09674906730652,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8293,8597,23.102300882339478,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8294,8598,23.105146884918213,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8295,8599,23.10814094543457,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8296,8600,23.10814905166626,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8297,8601,23.109110116958618,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8298,8602,23.109230995178223,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8299,8603,23.110558032989502,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8300,8604,23.11357593536377,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8301,8605,23.119179010391235,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8302,8606,23.122018098831177,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8303,8607,23.127341985702515,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8304,8608,23.130409955978394,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8305,8609,23.133404970169067,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8306,8610,23.1358859539032,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8307,8611,23.138803958892822,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8308,8612,23.144367933273315,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8309,8613,23.147157907485962,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8310,8614,23.147170066833496,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8311,8615,23.14717388153076,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8312,8616,23.15251898765564,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8313,8617,23.155586004257202,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8314,8618,23.1581768989563,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8315,8619,23.160934925079346,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8316,8620,23.163974046707153,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8317,8621,23.16961097717285,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8318,8622,23.17211890220642,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8319,8623,23.174316883087158,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8320,8624,23.174560070037842,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8321,8625,23.17456293106079,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8322,8626,23.176033973693848,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8323,8627,23.179255962371826,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8324,8628,23.182271003723145,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8325,8629,23.187751054763794,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8326,8630,23.1906840801239,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8327,8631,23.193721055984497,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8328,8632,23.1961350440979,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8329,8633,23.19904398918152,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8330,8634,23.203635931015015,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8331,8635,23.204122066497803,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8332,8636,23.205214977264404,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8333,8637,23.207432985305786,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8334,8638,23.21116304397583,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8335,8641,23.212697982788086,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8336,8642,23.21581792831421,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8337,8643,23.22131896018982,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8338,8644,23.224215030670166,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8339,8645,23.229660987854004,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8340,8646,23.23258090019226,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8341,8647,23.236119031906128,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8342,8648,23.236565113067627,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8343,8649,23.23746609687805,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8344,8650,23.23820400238037,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8345,8651,23.241043090820312,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8346,8652,23.2463641166687,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8347,8653,23.24942398071289,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8348,8654,23.254596948623657,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8349,8655,23.257803916931152,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8350,8656,23.263179063796997,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8351,8657,23.26619291305542,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8352,8658,23.267690896987915,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8353,8659,23.26929807662964,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8354,8660,23.27164101600647,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8355,8661,23.274564027786255,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8356,8662,23.27516007423401,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8357,8663,23.27684497833252,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8358,8664,23.276850938796997,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8359,8665,23.279947996139526,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8360,8666,23.282943964004517,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8361,8667,23.288235902786255,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8362,8668,23.29133105278015,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8363,8669,23.296406030654907,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8364,8670,23.299712896347046,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8365,8671,23.305224895477295,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8366,8672,23.30814504623413,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8367,8673,23.31118607521057,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8368,8674,23.313735008239746,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8369,8675,23.31664800643921,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8370,8676,23.321757078170776,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8371,8677,23.321764945983887,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8372,8678,23.322256088256836,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8373,8679,23.325052976608276,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8374,8680,23.33038091659546,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8375,8681,23.330720901489258,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8376,8682,23.33349299430847,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8377,8683,23.334285020828247,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8378,8684,23.339049100875854,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8379,8685,23.340907096862793,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8380,8686,23.341856956481934,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8381,8687,23.34696388244629,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8382,8688,23.350244998931885,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8383,8689,23.350266933441162,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8384,8690,23.355622053146362,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8385,8691,23.358669996261597,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8386,8692,23.36381506919861,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8387,8693,23.367069005966187,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8388,8694,23.367655038833618,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8389,8695,23.372797966003418,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8390,8696,23.37416696548462,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8391,8697,23.375169038772583,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8392,8698,23.37543511390686,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8393,8699,23.380990982055664,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8394,8700,23.38385510444641,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8395,8701,23.389391899108887,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8396,8702,23.39223289489746,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8397,8703,23.39783811569214,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8398,8704,23.400614023208618,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8399,8705,23.402196884155273,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8400,8706,23.402209997177124,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8401,8707,23.402213096618652,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8402,8708,23.402306079864502,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8403,8709,23.406217098236084,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8404,8710,23.40904188156128,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8405,8711,23.412978887557983,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8406,8712,23.41436505317688,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8407,8713,23.417459964752197,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8408,8714,23.422991037368774,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8409,8715,23.4258770942688,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8410,8716,23.4280788898468,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8411,8717,23.43097496032715,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8412,8718,23.43430209159851,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8413,8719,23.43923807144165,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8414,8720,23.439626932144165,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8415,8721,23.442753076553345,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8416,8722,23.448251962661743,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8417,8723,23.44983196258545,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8418,8724,23.451142072677612,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8419,8725,23.456247091293335,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8420,8726,23.45664691925049,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8421,8727,23.459551095962524,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8422,8728,23.464865922927856,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8423,8729,23.46634292602539,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8424,8730,23.4666850566864,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8425,8731,23.467770099639893,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8426,8732,23.467943906784058,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8427,8733,23.47330594062805,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8428,8734,23.476342916488647,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8429,8735,23.48171591758728,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8430,8736,23.484742879867554,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8431,8737,23.49022889137268,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8432,8738,23.492820024490356,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8433,8739,23.49298906326294,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8434,8740,23.49315905570984,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8435,8741,23.4934298992157,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8436,8742,23.49481987953186,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8437,8743,23.49846911430359,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8438,8744,23.50156307220459,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8439,8745,23.506906986236572,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8440,8746,23.50996994972229,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8441,8747,23.51559591293335,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8442,8748,23.517425060272217,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8443,8749,23.518413066864014,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8444,8750,23.518420934677124,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8445,8751,23.523756980895996,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8446,8752,23.526657104492188,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8447,8753,23.52676296234131,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8448,8754,23.531259059906006,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8449,8755,23.531275033950806,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8450,8756,23.532322883605957,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8451,8757,23.5351459980011,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8452,8758,23.54048800468445,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8453,8759,23.54113793373108,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8454,8760,23.543544054031372,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8455,8761,23.548675060272217,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8456,8762,23.551923990249634,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8457,8763,23.55758309364319,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8458,8764,23.560313940048218,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8459,8765,23.565917015075684,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8460,8766,23.566277980804443,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8461,8767,23.568716049194336,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8462,8768,23.574337005615234,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8463,8769,23.577138900756836,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8464,8770,23.57778000831604,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8465,8771,23.578026056289673,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8466,8772,23.582583904266357,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8467,8773,23.584219932556152,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8468,8774,23.58555006980896,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8469,8775,23.590925931930542,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8470,8776,23.593950986862183,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8471,8777,23.593957901000977,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8472,8778,23.595809936523438,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8473,8779,23.599150896072388,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8474,8780,23.60240602493286,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8475,8781,23.605257034301758,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8476,8782,23.607930898666382,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8477,8783,23.610820055007935,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8478,8784,23.615916967391968,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8479,8785,23.61925196647644,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8480,8786,23.620620012283325,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8481,8787,23.623698949813843,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8482,8788,23.62481999397278,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8483,8789,23.627645015716553,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8484,8790,23.633222103118896,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8485,8791,23.636061906814575,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8486,8792,23.641413927078247,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8487,8793,23.642110109329224,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8488,8794,23.64442491531372,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8489,8795,23.64819598197937,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8490,8796,23.64918088912964,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8491,8797,23.64991307258606,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8492,8798,23.652838945388794,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8493,8799,23.65839409828186,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8494,8800,23.66120195388794,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8495,8801,23.666567087173462,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8496,8802,23.669672966003418,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8497,8803,23.675221920013428,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8498,8804,23.678083896636963,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8499,8805,23.683218955993652,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8500,8806,23.685410976409912,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8501,8807,23.68541693687439,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8502,8808,23.685518980026245,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8503,8809,23.686497926712036,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8504,8810,23.691828966140747,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8505,8811,23.69489288330078,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8506,8812,23.695175886154175,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8507,8813,23.70025396347046,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8508,8814,23.703314065933228,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8509,8815,23.70590090751648,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8510,8816,23.708609104156494,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8511,8817,23.7117280960083,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8512,8818,23.717122077941895,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8513,8819,23.720144987106323,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8514,8820,23.72214388847351,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8515,8821,23.723756074905396,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8516,8822,23.725738048553467,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8517,8823,23.72858691215515,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8518,8824,23.734097003936768,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8519,8825,23.73698091506958,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8520,8826,23.742366075515747,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8521,8827,23.745440006256104,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8522,8828,23.748557090759277,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8523,8829,23.749589920043945,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8524,8830,23.75089693069458,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8525,8831,23.753875970840454,192.168.1.235,192.168.1.80,TCP,54,[SYN]
8526,8832,23.757720947265625,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
8527,8833,23.759392976760864,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
