"No.","Time","Source","Destination","Protocol","Length","Info"
"3471","46.558515","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3472","46.558515","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3473","46.558515","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3474","46.558515","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3475","46.558515","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3476","46.558515","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3477","46.558515","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3478","46.558515","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3479","46.558515","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3480","46.558515","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3481","46.558515","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3482","46.558666","2400:adc1:419:5200:3ceb:c484:7c96:6905","2400:adc0:6::11","UDP","95","63838  >  443 Len=33"
"3483","46.558831","2400:adc1:419:5200:3ceb:c484:7c96:6905","2400:adc0:6::11","UDP","95","63838  >  443 Len=33"
"3484","46.559028","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3485","46.559028","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3486","46.559028","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3487","46.559028","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3488","46.561170","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3489","46.561170","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3490","46.561324","2400:adc1:419:5200:3ceb:c484:7c96:6905","2400:adc0:6::11","UDP","95","63838  >  443 Len=33"
"3491","46.561587","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3492","46.561587","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3493","46.561587","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3494","46.561587","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3495","46.561587","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3496","46.561587","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3497","46.561587","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3498","46.561587","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3499","46.561587","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3500","46.561587","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3501","46.561587","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3502","46.561871","2400:adc1:419:5200:3ceb:c484:7c96:6905","2400:adc0:6::11","UDP","100","63838  >  443 Len=38"
"3503","46.563737","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3504","46.563737","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3505","46.563737","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3506","46.563737","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3507","46.563737","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3508","46.563737","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3509","46.563737","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3510","46.563737","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3511","46.563737","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3512","46.563737","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3513","46.563737","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3514","46.563737","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3515","46.563737","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3516","46.563737","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3517","46.563985","2400:adc1:419:5200:3ceb:c484:7c96:6905","2400:adc0:6::11","UDP","95","63838  >  443 Len=33"
"3518","46.564129","2400:adc1:419:5200:3ceb:c484:7c96:6905","2400:adc0:6::11","UDP","95","63838  >  443 Len=33"
"3519","46.567081","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3520","46.567081","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3521","46.567081","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3522","46.567081","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3523","46.567081","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3524","46.567081","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3525","46.567081","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3526","46.567081","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3527","46.567081","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3528","46.567081","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3529","46.567081","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3530","46.567081","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3531","46.567081","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3532","46.567437","2400:adc1:419:5200:3ceb:c484:7c96:6905","2400:adc0:6::11","UDP","95","63838  >  443 Len=33"
"3533","46.567660","2400:adc1:419:5200:3ceb:c484:7c96:6905","2400:adc0:6::11","UDP","95","63838  >  443 Len=33"
"3534","46.569175","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3535","46.569175","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3536","46.569175","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3537","46.569175","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3538","46.569175","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3539","46.569175","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3540","46.569175","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3541","46.569175","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3542","46.569313","2400:adc1:419:5200:3ceb:c484:7c96:6905","2400:adc0:6::11","UDP","95","63838  >  443 Len=33"
"3543","46.573277","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3544","46.573277","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3545","46.573277","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3546","46.573547","2400:adc1:419:5200:3ceb:c484:7c96:6905","2400:adc0:6::11","UDP","95","63838  >  443 Len=33"
"3547","46.573610","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3548","46.573610","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3549","46.573610","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3550","46.583398","2400:adc1:419:5200:3ceb:c484:7c96:6905","2400:adc0:6::11","UDP","96","63838  >  443 Len=34"
"3551","46.583782","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3552","46.583782","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3553","46.583782","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3554","46.583782","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3555","46.583782","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3556","46.583782","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3557","46.583782","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3558","46.583782","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3559","46.583782","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3560","46.592892","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3561","46.593139","2400:adc1:419:5200:3ceb:c484:7c96:6905","2400:adc0:6::11","UDP","95","63838  >  443 Len=33"
"3562","46.594652","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3563","46.598912","2400:adc1:419:5200:3ceb:c484:7c96:6905","2400:adc0:6::11","UDP","96","63838  >  443 Len=34"
"3564","46.606574","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3565","46.606574","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3566","46.606574","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3567","46.606574","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3568","46.606574","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3569","46.606574","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3570","46.606574","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3571","46.606574","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3572","46.606860","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3573","46.606860","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3574","46.606860","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3575","46.606860","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3576","46.606860","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3577","46.606860","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3578","46.606860","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3579","46.606860","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3580","46.607078","2400:adc1:419:5200:3ceb:c484:7c96:6905","2400:adc0:6::11","UDP","95","63838  >  443 Len=33"
"3581","46.609024","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3582","46.609024","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3583","46.609024","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3584","46.609024","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3585","46.609024","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3586","46.609024","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3587","46.609024","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3588","46.609024","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3589","46.609024","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3590","46.609024","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3591","46.609024","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3592","46.609024","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3593","46.609024","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3594","46.609024","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3595","46.609024","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3596","46.609172","2400:adc1:419:5200:3ceb:c484:7c96:6905","2400:adc0:6::11","UDP","95","63838  >  443 Len=33"
"3597","46.609340","2400:adc1:419:5200:3ceb:c484:7c96:6905","2400:adc0:6::11","UDP","95","63838  >  443 Len=33"
"3598","46.610799","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3599","46.610799","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3600","46.610799","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3601","46.610799","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3602","46.610799","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3603","46.610799","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3604","46.610799","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3605","46.610896","2400:adc1:419:5200:3ceb:c484:7c96:6905","2400:adc0:6::11","UDP","95","63838  >  443 Len=33"
"3606","46.613331","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3607","46.613331","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3608","46.613331","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3609","46.613572","2400:adc1:419:5200:3ceb:c484:7c96:6905","2400:adc0:6::11","UDP","95","63838  >  443 Len=33"
"3610","46.613924","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3611","46.617762","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3612","46.617762","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3613","46.617762","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3614","46.617762","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3615","46.617762","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3616","46.617762","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3617","46.617762","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3618","46.617762","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3619","46.617762","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3620","46.617762","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3621","46.617762","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3622","46.617762","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3623","46.617762","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3624","46.617762","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3625","46.617990","2400:adc1:419:5200:3ceb:c484:7c96:6905","2400:adc0:6::11","UDP","95","63838  >  443 Len=33"
"3626","46.618199","2400:adc1:419:5200:3ceb:c484:7c96:6905","2400:adc0:6::11","UDP","95","63838  >  443 Len=33"
"3627","46.624889","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3628","46.624889","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3629","46.624889","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3630","46.624889","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3631","46.624889","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3632","46.624889","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3633","46.624889","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3634","46.624889","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3635","46.624889","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3636","46.624889","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3637","46.624889","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3638","46.624889","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3639","46.624889","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3640","46.624889","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3641","46.624889","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3642","46.625151","2400:adc1:419:5200:3ceb:c484:7c96:6905","2400:adc0:6::11","UDP","95","63838  >  443 Len=33"
"3643","46.625303","2400:adc1:419:5200:3ceb:c484:7c96:6905","2400:adc0:6::11","UDP","95","63838  >  443 Len=33"
"3644","46.626628","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3645","46.626628","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3646","46.626628","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3647","46.626628","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3648","46.626628","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
"3649","46.626628","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  63838 Len=1230"
